KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0430, C5H4N8O10F0, 65.414959, -19.776125
0431, C5H5N7O8F0, 59.688134, -24.735191
0432, C5H4N10O8F0, 135.579206, 49.638247
0433, C8H8N10O8F0, 72.725917, -51.118277
0434, C8H6N12O12F0, 116.606747, -9.064756
0435, C8H4N10O6F0, 117.905262, 25.050095
0436, C8H4N10O12F0, 109.460568, 2.320193
0437, C8H4N14O8F0, 244.855582, 136.504114
0438, C8H4N14O8F0, 250.825707, 142.685711
0439, C8H8N10O8F0, 75.663916, -48.422497
0440, C8H6N12O12F0, 114.661468, -11.110437
0441, C4H4N6O4F0, 90.637933, 27.019266
0442, C4H1N7O2F0, 149.341727, 106.846312
0443, C8H6N12O13F0, 93.207704, -32.936724
0444, C10H10N14O8F0, 148.660863, -6.537937
0445, C10H8N12O8F0, 167.312226, 30.335820
0446, C10H7N15O12F0, 157.319848, 9.478040
0447, C10H6N14O12F0, 183.934044, 45.506834
0448, C10H5N13O12F0, 151.881749, 22.412939
0449, C10H4N14O14F0, 176.353537, 46.668549
0450, C20H16N28O16F0, 338.179732, 52.756286
0451, C20H12N24O16F0, 375.051359, 126.470545
0452, C20H8N28O24F0, 415.552142, 163.510610
0453, C10H8N16O6F0, 311.475750, 168.202720
0454, C2H4N4O4F0, -1.445867, -51.799291
0455, C4H2N6O4F0, 88.312499, 36.575679
0456, C6H4N8O10F0, 54.058142, -35.988359
0457, C4H0N8O8F0, 145.259960, 93.268369
0458, C4H4N8O4F0, 141.623926, 71.819077
0459, C4H2N10O8F0, 165.766445, 95.051078
0460, C2H4N4O4F0, -1.445867, -51.799291
0461, C2H5N5O4F0, 28.145961, -31.436317
0462, C6H8N10O8F0, 90.513601, -23.834368
0463, C6H4N8O10F0, 54.058142, -35.988359
0464, C6H4N8O8F0, 82.296378, -2.822724
0465, C7H4N8O8F0, 13.884516, -75.535286
0466, C6H4N10O10F0, 57.780120, -37.449176
0467, C6H4N12O4F0, 242.142929, 155.222245
0468, C6H4N12O2F0, 271.708975, 189.901433
0469, C4H2N10O6F0, 193.662061, 130.346480
0470, C4H2N10O6F0, 134.865049, 70.814654
0471, C3H3N5O5F0, 37.370478, -15.261084
0472, C3H2N4O6F0, -35.390080, -81.441289
0473, C6H2N10O10F0, 111.672636, 30.599278
0474, C4H2N8O10F0, 50.960544, -17.957634
0475, C4H2N6O3F0, 115.254461, 67.461948
0476, C4H2N6O4F0, 103.351393, 53.072903
0477, C3H5N7O0F0, 130.643423, 70.295399
0478, C3H3N7O2F0, 112.055144, 60.127430
0479, C5H5N9O4F0, 114.320575, 32.443249
0480, C5H3N9O6F0, 133.712937, 60.245252
0481, C5H3N11O4F0, 203.762978, 129.765047
0482, C7H0N10O15F0, 46.915047, -35.208727
0483, C7H3N9O8F0, 106.834843, 20.543681
0484, C8H5N9O8F0, 97.333454, -5.312815
0485, C7H4N10O8F0, 146.097849, 50.563400
0486, C7H3N11O10F0, 152.476029, 56.495733
0487, C4H2N6O9F0, 16.865065, -44.461526
0488, C4H0N8O13F0, 49.051000, -12.367836
0489, C8H6N12O12F0, 114.661468, -11.110437
0490, C6H5N11O8F0, 150.246201, 50.441852
0491, C6H7N11O6F0, 128.663203, 20.586010
0492, C6H6N12O8F0, 145.655078, 36.580458
0493, C6H6N12O4F0, 198.301860, 98.794011
0494, C6H5N13O6F0, 213.127573, 112.765368
0495, C6H5N13O6F0, 213.429405, 113.172622
0496, C5H2N8O2F0, 142.609393, 87.744060
0497, C5H3N11O2F0, 182.443024, 112.660896
0498, C6H0N14O4F0, 311.073417, 245.223588
0499, C3H3N9O1F0, 162.711536, 108.118378
0500, C3H5N9O0F0, 152.106976, 86.390415
0501, C3H3N9O2F0, 153.650458, 96.652273
0502, C5H4N12O2F0, 212.516781, 133.389708
0503, C6H4N6O4F0, 118.342178, 48.474647
0504, C6H4N6O4F0, 79.594721, 8.818557
0505, C6H2N8O8F0, 89.609491, 16.392313
0506, C6H4N6O4F0, 77.770551, 6.197450
0507, C6H2N8O8F0, 120.704470, 48.701522
0508, C6H2N8O8F0, 127.458982, 55.722099
0509, C6H9N3O3F0, -46.108447, -137.554583
0510, C4H4N6O2F0, 64.749082, 5.917252
0511, C8H4N12O4F0, 208.008623, 114.809582
0512, C4H5N7O1F0, 86.997637, 20.876994
0513, C8H4N8O8F0, 102.895333, 9.336730
0514, C9H6N8O8F0, 91.959460, -18.049007
0515, C6H4N8O4F0, 103.146627, 25.939551
0516, C7H6N8O4F0, 96.690542, 3.121454
0517, C7H10N10O14F0, -92.381511, -237.933928
0518, C7H8N12O18F0, -51.840914, -198.219762
0519, C3H2N8O2F0, 173.444881, 126.919902
0520, C6H2N14O0F0, 385.124432, 316.505837
0521, C3H2N10O0F0, 223.526314, 175.727491
0522, C3H1N11O2F0, 245.068260, 197.237121
0523, C6H0N20O0F0, 529.116046, 457.962311
0524, C8H8N8O6F0, 90.405459, -23.533109
0525, C8H6N10O10F0, 99.261847, -16.157018
0526, C8H6N10O10F0, 104.473314, -11.195301
0527, C8H8N12O10F0, 87.376291, -46.677243
0528, C8H4N16O10F0, 263.678894, 145.415526
0529, C8H4N16O10F0, 259.335902, 140.884908
0530, C3H6N6O6F0, 42.512698, -34.859491
0531, C4H8N8O8F0, 53.374531, -50.771696
