KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0277, C6H4N10O8F0, 90.67824445, .01176290
0278, C4H4N8O4F0, 57.542854089, -11.148165854
0279, C3H4N8O0F0, 121.097899561, 64.368602815
0280, C3H3N9O2F0, 143.323887045, 86.214632819
0281, C3H2N8O2F0, 128.525211185, 80.026715085
0282, C3H2N10O0F0, 201.228537003, 152.234935991
0283, C2H4N8O2F0, 165.489990622, 109.309319443
0284, C4H8N12O6F0, 192.72884065, 83.88739215
0285, C8H16N12O2F0, 144.24730347, -20.36121564
0286, C14H24N12O4F0, 21.15713310, -219.07419251
0287, C1H1N5O2F0, 86.623286643, 60.317684442
0288, C2H3N5O2F0, 83.992921301, 41.920186362
0289, C2H3N5O2F0, 79.522814579, 37.280651576
0290, C2H3N9O0F0, 174.081648037, 126.240651317
0291, C4H7N9O0F0, 151.780897234, 70.371876395
0292, C5H9N9O0F0, 149.794136288, 52.297324825
0293, C8H4N16O6F0, 318.50714225, 211.67989564
0294, C6H3N11O4F0, 219.24257778, 142.74615551
0295, C14H4N26O8F0, 577.45845337, 418.24768378
0296, C5H5N7O2F0, 83.614079874, 10.997926899
0297, C5H3N7O4F0, 95.015113376, 30.759028232
0298, C5H2N8O4F0, 169.540261798, 110.426496390
0299, C7H0N14O17F0, 152.85982283, 55.36587541
0300, C3H1N9O10F0, 116.64865776, 55.79172083
0301, C3H2N8O8F0, 96.24079744, 35.42621792
0302, C5H5N9O4F0, 72.669815461, -9.682535612
0303, C3H2N8O3F0, 149.195139257, 99.686570100
0304, C3H4N8O1F0, 137.001156012, 79.044666939
0305, C3H4N8O1F0, 137.001156012, 79.044666939
0306, C6H2N14O2F0, 335.70608823, 262.38160626
0307, C6H0N8O7F0, 155.34896615, 98.59047137
0308, C8H0N10O8F0, 182.83392928, 111.07785520
0309, C4H2N6O4F0, 78.462072121, 28.041766287
0310, C6H2N12O4F0, 225.70147382, 153.13690556
0311, C6H2N12O4F0, 218.73375303, 145.75502813
0312, C4H2N10O3F0, 201.696855755, 144.207050667
0313, C3H3N5O4F0, 40.797752429, -10.233251415
0314, C3H0N6O4F0, 133.645304142, 100.190047039
0315, C9H4N14O8F0, 236.87245274, 125.14021504
0316, C8H12N4O12F0, -83.04109692, -223.43556708
0317, C8H12N4O12F0, -85.27283378, -225.58823842
0318, C8H12N4O12F0, -83.43632121, -224.03410446
0319, C8H12N4O12F0, -79.21953221, -219.89449959
0320, C8H12N4O12F0, -82.88258783, -223.07123506
0321, C8H12N4O12F0, -83.98045981, -223.84907701
0322, C7H8N2O6F0, -94.457178605, -187.209442220
0323, C5H5N3O7F0, -25.675793107, -97.030435719
0324, C10H8N6O14F0, -51.07923370, -183.73774631
0325, C8H6N4O8F0, -5.41272872, -98.97466306
0326, C10H6N6O10F0, 51.76717582, -58.42490070
0327, C6H4N6O8F0, 4.12132438, -75.14856991
0328, C3H3N3O3F0, -33.216867249, -76.341273483
0329, C5H7N3O3F0, -46.292501925, -121.576174526
0330, C6H6N8O4F0, 69.692910300, -19.972065138
0331, C10H4N14O8F0, 237.57033204, 122.13478413
0332, C4H2N8O4F0, 116.644212995, 60.706649521
0333, C3H5N9O0F0, 155.023550569, 89.600035783
